ID;BJD;RV;e_RV
GJ 832     ;2456087.23879;    16.10; 2.40
GJ 832     ;2456139.24349;    14.50; 4.60
GJ 832     ;2456467.24320;     1.60; 3.00
GJ 832     ;2456499.09217;    -6.30; 4.00
GJ 832     ;2455785.64157;     0.00; 0.90
GJ 832     ;2455787.61821;     0.00; 0.80
GJ 832     ;2455790.61508;     0.30; 0.80
GJ 832     ;2455793.63258;     0.80; 0.90
GJ 832     ;2455795.70095;     1.20; 0.80
GJ 832     ;2455796.71462;     2.50; 0.90
GJ 832     ;2455804.66221;     0.20; 0.90
GJ 832     ;2455844.60440;     3.10; 0.90
GJ 832     ;2455851.62322;    -0.50; 0.90
GJ 832     ;2456085.87962;    -1.40; 0.90
GJ 832     ;2456141.67188;    -7.30; 0.80
GJ 832     ;2456504.79755;   -12.10; 1.10
GJ 832     ;2456506.76826;   -13.70; 1.00
GJ 832     ;2456550.60574;   -14.80; 0.90
GJ 832     ;2456556.65127;   -18.30; 1.00
GJ 832     ;2456603.55010;   -18.70; 0.90
GJ 832     ;2452985.51975;    -5.10; 0.50
GJ 832     ;2453158.90619;    -3.10; 0.60
GJ 832     ;2453205.74533;    -5.40; 0.70
GJ 832     ;2453217.74390;    -8.70; 0.40
GJ 832     ;2453218.70745;    -9.30; 0.20
GJ 832     ;2453229.72411;    -6.70; 0.40
GJ 832     ;2453342.54349;    -9.60; 0.60
GJ 832     ;2453490.92722;   -12.10; 0.80
GJ 832     ;2453491.91352;    -7.70; 1.30
GJ 832     ;2453492.92944;    -8.40; 1.00
GJ 832     ;2453551.85358;    -7.80; 0.30
GJ 832     ;2453573.80021;   -11.20; 0.30
GJ 832     ;2453574.73313;   -12.10; 0.30
GJ 832     ;2453575.73634;   -10.40; 0.30
GJ 832     ;2453576.78382;   -11.10; 0.30
GJ 832     ;2453577.79171;   -11.00; 0.30
GJ 832     ;2453578.74684;   -11.90; 0.30
GJ 832     ;2453579.72975;   -11.30; 0.30
GJ 832     ;2453580.76546;   -10.40; 0.30
GJ 832     ;2453950.81187;    -8.60; 0.40
GJ 832     ;2453974.63508;    -6.60; 0.40
GJ 832     ;2454055.52259;    -4.00; 0.40
GJ 832     ;2454227.91203;    -1.20; 0.40
GJ 832     ;2454228.91277;    -1.20; 0.40
GJ 832     ;2454230.88177;    -0.30; 0.40
GJ 832     ;2454233.92916;    -0.10; 0.70
GJ 832     ;2454234.92383;     0.00; 0.40
GJ 832     ;2454255.84319;     1.70; 0.40
GJ 832     ;2454257.88296;     1.70; 0.40
GJ 832     ;2454258.91849;     0.80; 0.40
GJ 832     ;2454291.81785;     2.60; 0.50
GJ 832     ;2454293.78153;     3.40; 0.30
GJ 832     ;2454295.82951;     4.40; 0.40
GJ 832     ;2454299.83521;     6.90; 0.70
GJ 832     ;2454314.77282;     2.40; 0.40
GJ 832     ;2454316.60452;     1.00; 0.20
GJ 832     ;2454319.80379;     0.70; 0.40
GJ 832     ;2454339.64829;     5.20; 0.20
GJ 832     ;2454341.76270;     5.90; 0.30
GJ 832     ;2454342.67095;     3.00; 0.10
GJ 832     ;2454347.71453;     0.00; 0.30
GJ 832     ;2454349.72920;     0.80; 0.40
GJ 832     ;2454387.61499;     4.00; 0.10
GJ 832     ;2454393.60450;     3.60; 0.40
GJ 832     ;2454420.51798;     2.40; 0.30
GJ 832     ;2454426.51760;     3.40; 0.30
GJ 832     ;2454446.53786;     9.50; 0.50
GJ 832     ;2454451.53099;     9.50; 0.50
GJ 832     ;2454453.53428;     7.10; 0.20
GJ 832     ;2454464.53844;     6.20; 0.50
GJ 832     ;2454639.91552;    10.70; 0.30
GJ 832     ;2454658.87484;    15.70; 0.60
GJ 832     ;2454662.86973;    14.50; 0.20
GJ 832     ;2454704.70377;    11.60; 0.50
GJ 876     ;2452987.57705; -1148.00; 3.00
GJ 876     ;2453339.55769; -1258.00; 1.00
GJ 876     ;2453542.76959; -1293.00; 1.00
GJ 876     ;2453542.93864; -1306.00; 1.00
GJ 876     ;2453543.75050; -1357.00; 1.00
GJ 876     ;2453543.87080; -1361.00; 1.00
GJ 876     ;2453543.94632; -1363.00; 1.00
GJ 876     ;2453544.74647; -1396.00; 1.00
GJ 876     ;2453544.87437; -1400.00; 1.00
GJ 876     ;2453544.94455; -1405.00; 1.00
GJ 876     ;2453545.78504; -1443.00; 2.00
GJ 876     ;2453546.73885; -1469.00; 2.00
GJ 876     ;2453546.88000; -1475.00; 1.00
GJ 876     ;2453546.94738; -1479.00; 1.00
GJ 876     ;2453547.73491; -1502.00; 1.00
GJ 876     ;2453547.86712; -1505.00; 1.00
GJ 876     ;2453547.94555; -1503.00; 1.00
GJ 876     ;2453550.73512; -1547.00; 1.00
GJ 876     ;2453550.84190; -1549.00; 1.00
GJ 876     ;2453550.94392; -1551.00; 1.00
GJ 876     ;2453572.85340; -1380.00; 1.00
GJ 876     ;2453573.77291; -1382.00; 1.00
GJ 876     ;2453576.74516; -1381.00; 1.00
GJ 876     ;2453577.71674; -1359.00; 1.00
GJ 876     ;2453577.89513; -1358.00; 1.00
GJ 876     ;2453579.86570; -1319.00; 1.00
GJ 876     ;2453669.66480; -1501.00; 1.00
GJ 876     ;2453670.50887; -1505.00; 1.00
GJ 876     ;2453670.71111; -1513.00; 1.00
GJ 876     ;2453671.50963; -1531.00; 1.00
GJ 876     ;2453671.71358; -1531.00; 1.00
GJ 876     ;2453672.51327; -1531.00; 1.00
GJ 876     ;2453672.70490; -1537.00; 1.00
GJ 876     ;2453673.51828; -1553.00; 1.00
GJ 876     ;2453673.70526; -1552.00; 1.00
GJ 876     ;2453674.50616; -1548.00; 1.00
GJ 876     ;2453674.69603; -1555.00; 1.00
GJ 876     ;2453675.51016; -1566.00; 1.00
GJ 876     ;2453975.72341; -1499.00; 1.00
GJ 876     ;2453979.81110; -1534.00; 1.00
GJ 876     ;2454228.89045; -1448.00; 1.00
GJ 876     ;2454260.93240; -1009.00; 1.00
GJ 876     ;2454291.86547; -1440.00; 1.00
GJ 876     ;2454295.79232; -1494.00; 1.00
GJ 876     ;2454298.80155; -1516.00; 1.00
GJ 876     ;2454339.71897; -1452.00; 1.00
GJ 876     ;2454344.75827; -1484.00; 1.00
GJ 876     ;2454392.62420; -1262.00; 1.00
GJ 876     ;2454422.54302; -1510.00; 1.00
GJ 876     ;2454429.56649; -1403.00; 1.00
GJ 876     ;2454446.56696; -1097.00; 1.00
GJ 876     ;2454704.71839; -1421.00; 1.00
GJ 876     ;2450602.09311;   302.37; 1.67
GJ 876     ;2450603.10836;   316.35; 1.54
GJ 876     ;2450604.11807;   308.14; 1.65
GJ 876     ;2450605.11010;   309.28; 2.00
GJ 876     ;2450606.11129;   287.36; 1.54
GJ 876     ;2450607.08450;   260.46; 1.59
GJ 876     ;2450609.11637;   168.71; 1.98
GJ 876     ;2450666.05032;   314.14; 1.65
GJ 876     ;2450690.00713;  -139.48; 1.76
GJ 876     ;2450715.96471;   173.03; 1.51
GJ 876     ;2450785.70436;   339.74; 2.72
GJ 876     ;2450983.04582;   -89.62; 1.70
GJ 876     ;2450984.09389;  -107.54; 1.77
GJ 876     ;2451010.04457;   -64.08; 1.73
GJ 876     ;2451011.09448;   -48.61; 2.01
GJ 876     ;2451011.10785;   -50.48; 1.72
GJ 876     ;2451011.98127;   -23.25; 1.55
GJ 876     ;2451011.98937;   -24.67; 1.56
GJ 876     ;2451013.08905;     1.66; 1.70
GJ 876     ;2451013.96335;    27.96; 1.98
GJ 876     ;2451013.96797;    28.93; 1.81
GJ 876     ;2451043.02045;   -67.03; 1.56
GJ 876     ;2451044.00022;   -93.54; 1.54
GJ 876     ;2451050.92784;  -136.54; 1.87
GJ 876     ;2451052.00302;  -120.04; 1.80
GJ 876     ;2451068.87655;  -116.46; 1.82
GJ 876     ;2451069.98405;   -84.30; 1.75
GJ 876     ;2451070.96594;   -83.53; 1.72
GJ 876     ;2451071.87782;   -51.55; 1.83
GJ 876     ;2451072.93848;   -40.10; 1.72
GJ 876     ;2451170.70376;  -111.19; 2.12
GJ 876     ;2451171.69171;  -120.61; 1.90
GJ 876     ;2451172.70252;  -104.48; 1.82
GJ 876     ;2451173.70148;  -102.84; 1.89
GJ 876     ;2451312.12727;  -130.77; 1.84
GJ 876     ;2451313.11723;  -128.05; 1.72
GJ 876     ;2451343.04074;    39.61; 1.79
GJ 876     ;2451368.00106;  -173.67; 1.73
GJ 876     ;2451369.00183;  -180.69; 2.03
GJ 876     ;2451370.05951;  -161.20; 1.64
GJ 876     ;2451372.05858;  -149.75; 2.65
GJ 876     ;2451409.98670;   -71.71; 1.56
GJ 876     ;2451410.94861;   -70.03; 1.82
GJ 876     ;2451411.92171;   -81.32; 1.65
GJ 876     ;2451438.80200;   -48.42; 1.83
GJ 876     ;2451543.70165;  -133.77; 2.14
GJ 876     ;2451550.70152;  -180.18; 1.98
GJ 876     ;2451704.10273;   129.33; 1.77
GJ 876     ;2451706.10773;    80.66; 2.10
GJ 876     ;2451755.98025;   281.84; 2.39
GJ 876     ;2451757.03786;   260.80; 2.29
GJ 876     ;2451792.82213;  -202.32; 1.75
GJ 876     ;2451883.72512;   202.49; 1.81
GJ 876     ;2451897.68199;    64.66; 2.22
GJ 876     ;2451898.70648;    53.08; 1.83
GJ 876     ;2451899.72426;    47.87; 1.92
GJ 876     ;2451900.70359;    26.18; 1.64
GJ 876     ;2452063.09867;   218.21; 1.79
GJ 876     ;2452095.02441;  -215.00; 1.93
GJ 876     ;2452098.05057;  -252.16; 2.16
GJ 876     ;2452099.09480;  -248.91; 1.94
GJ 876     ;2452100.06624;  -260.55; 1.98
GJ 876     ;2452101.99145;  -241.55; 1.86
GJ 876     ;2452128.91479;   138.85; 2.21
GJ 876     ;2452133.01847;    73.00; 2.07
GJ 876     ;2452133.88182;    84.50; 2.19
GJ 876     ;2452160.89624;  -245.55; 2.11
GJ 876     ;2452161.86235;  -254.83; 1.94
GJ 876     ;2452162.88042;  -222.20; 2.01
GJ 876     ;2452188.90903;   133.81; 1.94
GJ 876     ;2452189.80815;   130.10; 2.29
GJ 876     ;2452236.69389;   201.25; 2.16
GJ 876     ;2452238.69635;   224.82; 1.83
GJ 876     ;2452242.71316;   245.71; 2.35
GJ 876     ;2452446.07064;    89.57; 2.16
GJ 876     ;2452486.91329;   206.02; 2.27
GJ 876     ;2452486.92020;   205.50; 2.04
GJ 876     ;2452487.12034;   193.07; 2.05
GJ 876     ;2452487.12722;   196.88; 1.76
GJ 876     ;2452487.91418;   192.91; 2.15
GJ 876     ;2452487.92251;   193.06; 2.21
GJ 876     ;2452488.12391;   199.74; 2.02
GJ 876     ;2452488.13059;   197.17; 1.84
GJ 876     ;2452488.93358;   175.75; 1.86
GJ 876     ;2452488.94037;   179.09; 1.75
GJ 876     ;2452488.94771;   175.44; 1.89
GJ 876     ;2452488.95452;   178.91; 1.82
GJ 876     ;2452514.86655;  -102.45; 2.05
GJ 876     ;2452515.87295;  -130.23; 2.03
GJ 876     ;2452535.77402;    56.05; 2.23
GJ 876     ;2452536.02384;    61.94; 2.01
GJ 876     ;2452536.80403;    93.87; 2.01
GJ 876     ;2452537.01292;    93.13; 1.94
GJ 876     ;2452537.81194;   101.01; 1.87
GJ 876     ;2452538.01383;   112.59; 1.86
GJ 876     ;2452538.80067;   139.82; 1.92
GJ 876     ;2452539.92124;   152.57; 1.70
GJ 876     ;2452572.70914;   -28.71; 2.18
GJ 876     ;2452572.71638;   -31.18; 2.33
GJ 876     ;2452572.91639;   -35.00; 2.48
GJ 876     ;2452572.92366;   -30.79; 2.68
GJ 876     ;2452573.73951;   -53.19; 2.17
GJ 876     ;2452573.74641;   -46.83; 2.09
GJ 876     ;2452573.87516;   -48.77; 2.02
GJ 876     ;2452573.88203;   -48.81; 2.03
GJ 876     ;2452574.76047;   -86.03; 2.28
GJ 876     ;2452574.76771;   -83.13; 2.27
GJ 876     ;2452574.93626;   -86.86; 2.45
GJ 876     ;2452574.94419;   -83.81; 2.45
GJ 876     ;2452600.74785;   150.17; 1.77
GJ 876     ;2452600.75477;   149.33; 1.86
GJ 876     ;2452601.74723;   154.17; 2.04
GJ 876     ;2452601.75409;   158.48; 2.01
GJ 876     ;2452602.71664;   177.04; 1.98
GJ 876     ;2452602.72353;   183.20; 2.12
GJ 876     ;2452651.71796;  -109.38; 3.09
GJ 876     ;2452807.02778;   177.12; 2.02
GJ 876     ;2452829.00786;  -229.64; 1.90
GJ 876     ;2452832.07993;  -159.59; 2.10
GJ 876     ;2452833.96325;  -111.81; 2.05
GJ 876     ;2452835.08493;   -77.77; 1.90
GJ 876     ;2452848.99946;   165.77; 2.45
GJ 876     ;2452850.00090;   148.37; 2.14
GJ 876     ;2452851.05668;   140.68; 2.12
GJ 876     ;2452854.00713;   109.97; 1.99
GJ 876     ;2452856.01579;   129.79; 2.00
GJ 876     ;2452897.82598;   -25.86; 1.86
GJ 876     ;2452898.81468;     2.05; 1.99
GJ 876     ;2452924.79475;   233.92; 2.16
GJ 876     ;2452987.71613;   217.48; 3.05
GJ 876     ;2452988.72395;   215.21; 2.10
GJ 876     ;2453154.11700;    68.75; 1.84
GJ 876     ;2453181.00540;   -38.68; 1.86
GJ 876     ;2453181.11618;   -44.20; 1.76
GJ 876     ;2453182.06964;   -83.08; 1.79
GJ 876     ;2453191.03662;  -243.62; 1.94
GJ 876     ;2453195.97023;  -163.07; 1.90
GJ 876     ;2453196.99712;  -147.97; 2.10
GJ 876     ;2453301.80803;    -8.13; 2.13
GJ 876     ;2453301.81688;   -14.43; 2.14
GJ 876     ;2453301.82299;    -7.93; 2.69
GJ 876     ;2453301.87141;   -13.18; 1.50
GJ 876     ;2453302.72252;   -61.77; 1.27
GJ 876     ;2453302.72887;   -59.49; 1.51
GJ 876     ;2453302.73557;   -57.82; 1.43
GJ 876     ;2453303.77914;  -107.10; 1.77
GJ 876     ;2453303.78516;  -110.84; 1.45
GJ 876     ;2453303.79146;  -109.33; 1.56
GJ 876     ;2453338.74360;    96.11; 1.79
GJ 876     ;2453367.71753;  -202.26; 1.96
GJ 876     ;2453368.71947;  -214.72; 2.12
GJ 876     ;2453369.70200;  -217.92; 1.73
GJ 876     ;2453369.70836;  -218.00; 1.70
GJ 876     ;2453547.08501;  -119.65; 1.59
GJ 876     ;2453547.09125;  -121.65; 1.69
GJ 876     ;2453550.10132;  -167.55; 1.61
GJ 876     ;2453551.10883;  -189.04; 1.50
GJ 876     ;2453552.09458;  -188.44; 1.54
GJ 876     ;2453571.00432;     5.19; 1.59
GJ 876     ;2453603.07412;    83.62; 1.72
GJ 876     ;2453604.01707;    30.14; 1.54
GJ 876     ;2453604.98440;   -10.29; 1.82
GJ 876     ;2453724.71853;    67.88; 1.75
GJ 876     ;2454083.77192;   265.97; 2.05
GJ 876     ;2454337.09682;   -26.45; 1.75
GJ 876     ;2454343.91291;  -133.86; 1.85
GJ 876     ;2454345.11351;  -114.26; 1.75
GJ 876     ;2454396.78303;     1.15; 1.72
GJ 876     ;2454397.84797;   -30.16; 1.40
GJ 876     ;2454634.10109;   159.28; 1.63
GJ 876     ;2454636.08653;   110.46; 1.44
GJ 876     ;2454639.07368;    39.44; 1.58
GJ 876     ;2454667.05860;  -159.58; 1.61
GJ 876     ;2454672.98750;   -53.31; 1.57
GJ 876     ;2454672.99476;   -56.03; 1.59
GJ 876     ;2454675.94253;    50.32; 2.09
GJ 876     ;2454675.95006;    52.86; 1.93
GJ 876     ;2454675.95762;    50.14; 2.08
GJ 876     ;2454686.99825;   293.23; 2.19
GJ 876     ;2454687.00553;   292.25; 1.94
GJ 876     ;2454702.06923;   -15.17; 1.87
GJ 876     ;2454702.07690;   -14.63; 1.94
GJ 876     ;2454703.05664;   -25.04; 1.85
GJ 876     ;2454703.06417;   -24.04; 1.93
GJ 876     ;2454703.07155;   -22.43; 1.88
GJ 876     ;2454703.07903;   -26.95; 1.73
GJ 876     ;2454704.02490;   -43.75; 1.77
GJ 876     ;2454704.03230;   -45.13; 1.61
GJ 876     ;2454779.82909;  -151.47; 1.94
GJ 876     ;2454805.78762;   303.65; 2.31
GJ 876     ;2454805.79431;   305.19; 2.38
GJ 876     ;2454808.84424;   279.41; 1.64
GJ 876     ;2454808.85065;   280.10; 1.74
GJ 876     ;2454819.79800;    78.75; 2.10
GJ 876     ;2454819.80534;    79.77; 1.91
GJ 876     ;2454822.78567;     3.37; 1.86
GJ 876     ;2454822.79289;     5.02; 1.93
GJ 876     ;2455015.02839;     2.75; 1.54
GJ 876     ;2455015.03464;     0.00; 1.71
GJ 876     ;2455054.03189;   250.52; 1.55
GJ 876     ;2455135.88632;    19.26; 1.66
GJ 876     ;2455135.89270;    23.94; 1.67
GJ 876     ;2455143.86440;  -149.14; 2.08
GJ 876     ;2455143.87176;  -153.29; 1.92
GJ 876     ;2455143.87874;  -153.67; 2.03
GJ 876     ;2455143.88730;  -149.54; 2.02
GJ 876     ;2455166.82565;   233.76; 2.15
GJ 876     ;2455166.83304;   233.75; 2.25
GJ 876     ;2455166.84049;   229.17; 2.05
GJ 876     ;2455166.84787;   228.52; 1.99
GJ 876     ;2455168.78885;   252.44; 1.91
GJ 876     ;2455168.79671;   249.55; 2.09
GJ 876     ;2455168.80409;   252.31; 2.06
GJ 876     ;2455169.80520;   253.08; 2.24
GJ 876     ;2455169.81258;   252.04; 2.05
GJ 876     ;2455188.73393;    42.82; 1.86
GJ 876     ;2455188.74027;    40.49; 1.93
GJ 876     ;2455198.74008;   -35.45; 1.85
GJ 876     ;2455198.74635;   -36.62; 1.80
GJ 876     ;2455200.75463;   -81.90; 1.96
GJ 876     ;2455200.76230;   -80.94; 1.74
GJ 876     ;2455200.76950;   -82.71; 2.16
GJ 876     ;2455201.75393;  -102.94; 1.65
GJ 876     ;2455201.76140;   -96.92; 1.70
GJ 876     ;2455201.76885;   -98.07; 1.64
GJ 876     ;2455202.72806;  -126.95; 1.42
GJ 876     ;2455202.73763;  -124.84; 1.36
GJ 876     ;2455202.74691;  -124.36; 1.40
GJ 876     ;2455339.10906;  -127.90; 1.55
GJ 876     ;2455340.09740;  -104.18; 1.88
GJ 876     ;2455340.10498;  -101.55; 1.69
GJ 876     ;2455341.11439;   -46.46; 1.87
GJ 876     ;2455342.11696;    -5.59; 1.82
GJ 876     ;2455370.10212;   101.80; 1.73
GJ 876     ;2455370.10962;    98.64; 1.56
GJ 876     ;2455371.11379;   103.31; 1.83
GJ 876     ;2455372.07279;   117.10; 1.63
GJ 876     ;2455372.08014;   118.45; 1.53
GJ 876     ;2455408.09146;   155.40; 1.58
GJ 876     ;2455408.09903;   154.59; 1.73
GJ 876     ;2455408.10655;   155.24; 1.56
GJ 876     ;2455409.06282;   179.74; 1.54
GJ 876     ;2455409.07019;   180.16; 1.67
GJ 876     ;2455409.07766;   178.39; 1.92
GJ 876     ;2455410.07257;   192.25; 1.64
GJ 876     ;2455410.07994;   196.05; 1.77
GJ 876     ;2455410.08735;   192.15; 1.63
GJ 876     ;2455411.09512;   216.10; 1.66
GJ 876     ;2455412.01786;   221.44; 1.52
GJ 876     ;2455426.05637;   109.92; 1.51
GJ 876     ;2455427.02813;    89.60; 1.68
GJ 876     ;2455436.09899;   106.64; 1.85
GJ 876     ;2455440.02741;    31.72; 1.99
GJ 876     ;2455462.83147;   -29.35; 1.26
GJ 876     ;2455462.83898;   -30.78; 1.45
GJ 876     ;2455462.84641;   -25.47; 1.54
GJ 876     ;2455464.01425;     7.30; 1.53
GJ 876     ;2455464.02167;     7.16; 1.72
GJ 876     ;2455464.02913;     9.76; 1.69
GJ 876     ;2455465.03857;    54.28; 1.74
GJ 876     ;2455516.86100;  -269.84; 1.75
GJ 876     ;2455516.86857;  -272.25; 1.88
GJ 876     ;2455516.87588;  -271.45; 1.82
GJ 876     ;2455522.85896;   -54.24; 1.61
GJ 876     ;2455548.76250;   101.50; 1.75
GJ 876     ;2455548.77001;   102.26; 1.77
GJ 876     ;2455548.77745;   101.35; 1.75
GJ 876     ;2455549.77429;   116.26; 1.76
GJ 876     ;2455549.78134;   114.85; 1.75
GJ 876     ;2455549.78896;   115.58; 2.19
GJ 876     ;2455579.70800;  -222.08; 2.00
GJ 876     ;2455579.71527;  -220.99; 1.96
GJ 876     ;2455579.72330;  -218.68; 1.90
GJ 876     ;2455720.08348;   223.09; 1.55
GJ 876     ;2455720.09086;   222.63; 1.59
GJ 876     ;2455721.09530;   212.61; 1.81
GJ 876     ;2455750.07883;  -114.79; 1.89
GJ 876     ;2455750.08810;  -115.68; 2.01
GJ 876     ;2455751.06139;  -151.19; 2.62
GJ 876     ;2455751.07153;  -149.18; 2.80
GJ 876     ;2455807.06645;   -14.91; 1.68
GJ 876     ;2455825.00007;  -117.17; 1.77
GJ 876     ;2455825.00740;  -117.97; 1.78
GJ 876     ;2455825.94937;   -89.81; 2.03
GJ 876     ;2455825.95686;   -91.61; 2.08
GJ 876     ;2455839.92794;   185.15; 1.77
GJ 876     ;2455839.93534;   183.45; 1.69
GJ 876     ;2455839.94279;   186.79; 1.65
GJ 876     ;2455840.92465;   197.47; 1.90
GJ 876     ;2455840.93216;   193.51; 1.94
GJ 876     ;2455840.93966;   197.44; 1.74
GJ 876     ;2455850.95678;   160.70; 1.91
GJ 876     ;2455874.86240;  -231.65; 1.65
GJ 876     ;2455874.86958;  -233.85; 1.80
GJ 876     ;2455874.87712;  -229.16; 1.94
GJ 876     ;2455875.88464;  -255.43; 1.78
GJ 876     ;2455910.73845;   155.59; 1.70
GJ 876     ;2455910.74583;   155.66; 1.59
GJ 876     ;2455910.75330;   155.67; 1.57
GJ 876     ;2455911.72007;   160.50; 1.64
GJ 876     ;2455911.72726;   159.77; 1.65
GJ 876     ;2455911.73486;   160.02; 1.68
GJ 876     ;2455912.72435;   185.27; 1.67
GJ 876     ;2455912.73170;   185.91; 1.80
GJ 876     ;2455912.73912;   184.77; 1.55
GJ 876     ;2456117.11469;  -234.78; 1.91
GJ 876     ;2456117.12233;  -231.84; 1.82
GJ 876     ;2456142.01970;   147.72; 1.63
GJ 876     ;2456142.02712;   150.01; 1.60
GJ 876     ;2456142.03460;   149.83; 1.59
GJ 876     ;2456168.89225;    94.76; 2.17
GJ 876     ;2456169.85255;    73.75; 1.89
GJ 876     ;2456169.85991;    73.51; 1.84
GJ 876     ;2456169.86710;    73.83; 1.88
GJ 876     ;2456290.72775;   101.23; 1.62
GJ 876     ;2456290.73514;    97.55; 1.70
GJ 876     ;2456434.09995;   -72.91; 1.63
GJ 876     ;2456434.10741;   -74.25; 1.54
GJ 876     ;2456434.11484;   -78.21; 1.60
GJ 876     ;2456525.11954;   264.48; 2.16
GJ 876     ;2456548.81752;  -209.68; 1.60
GJ 876     ;2456548.82504;  -211.80; 1.70
GJ 876     ;2456548.83249;  -209.15; 1.50
GJ 876     ;2456549.86990;  -199.20; 1.49
GJ 876     ;2456549.87733;  -193.40; 1.52
GJ 876     ;2456550.81909;  -188.86; 1.64
GJ 876     ;2456550.82631;  -190.59; 1.67
GJ 876     ;2456551.88770;  -165.22; 1.91
GJ 876     ;2456551.89480;  -164.87; 1.77
GJ 876     ;2456551.90253;  -163.38; 1.86
GJ 876     ;2456552.95326;  -156.54; 1.88
GJ 876     ;2456552.96082;  -159.36; 1.41
GJ 876     ;2456552.96808;  -158.53; 1.77
GJ 876     ;2456638.70480;   194.93; 1.52
GJ 876     ;2456675.70442;  -121.84; 1.73
GJ 876     ;2456675.71199;  -119.36; 1.88
GJ 876     ;2456675.71933;  -117.93; 1.93
GJ 876     ;2449913.97168;    72.97;12.66
GJ 876     ;2450003.69824;    63.45;20.22
GJ 876     ;2450263.93945;  -233.46;11.54
GJ 876     ;2450300.84473;   212.88;11.63
GJ 876     ;2450326.88281;  -179.18; 9.30
GJ 876     ;2450421.62793;   284.43;24.50
GJ 876     ;2450441.63965;  -243.93;24.85
GJ 876     ;2450614.97461;  -113.40;14.78
GJ 876     ;2450614.98633;   -67.95;17.51
GJ 876     ;2450655.90625;   169.04;11.30
GJ 876     ;2450681.89551;  -209.88; 9.29
GJ 876     ;2450767.70703;    25.57;18.99
GJ 3138    ;2454396.70604; 13596.14; 1.34
GJ 3138    ;2454397.78153; 13596.39; 1.35
GJ 3138    ;2454398.69540; 13595.08; 1.76
GJ 3138    ;2454399.58348; 13591.25; 1.60
GJ 3138    ;2454400.61506; 13594.04; 1.78
GJ 3138    ;2454400.81984; 13596.35; 2.10
GJ 3138    ;2454402.68105; 13596.57; 1.46
GJ 3138    ;2454403.67552; 13596.50; 1.23
GJ 3138    ;2455463.83757; 13598.38; 1.72
GJ 3138    ;2455465.87409; 13596.53; 2.34
GJ 3138    ;2455577.55211; 13600.58; 1.34
GJ 3138    ;2455579.58178; 13600.73; 1.55
GJ 3138    ;2455580.58711; 13601.73; 1.84
GJ 3138    ;2455583.52684; 13599.76; 1.44
GJ 3138    ;2455585.53757; 13600.33; 1.68
GJ 3138    ;2455586.52727; 13595.96; 1.64
GJ 3138    ;2455587.52434; 13600.89; 2.84
GJ 3138    ;2455889.63637; 13597.85; 1.72
GJ 3138    ;2456237.61108; 13600.69; 2.03
GJ 3138    ;2456255.58562; 13595.93; 1.63
GJ 3138    ;2456285.58439; 13599.13; 1.60
GJ 3138    ;2456304.62304; 13596.74; 1.75
GJ 3138    ;2456509.90414; 13599.78; 2.08
GJ 3138    ;2456510.90253; 13601.85; 1.91
GJ 3138    ;2456514.90304; 13594.38; 2.13
GJ 3138    ;2456515.86467; 13595.45; 1.57
GJ 3138    ;2456516.93203; 13601.64; 2.46
GJ 3138    ;2456518.90401; 13596.08; 1.97
GJ 3138    ;2456519.87841; 13592.64; 1.45
GJ 3138    ;2456520.84446; 13595.43; 2.06
GJ 3138    ;2456521.88049; 13594.97; 1.89
GJ 3138    ;2456523.87228; 13599.93; 2.10
GJ 3138    ;2456524.83322; 13594.75; 1.67
GJ 3138    ;2456525.83318; 13595.67; 1.79
GJ 3138    ;2456530.89489; 13597.21; 2.58
GJ 3138    ;2456531.77618; 13592.03; 2.16
GJ 3138    ;2456532.74647; 13601.33; 2.46
GJ 3138    ;2456532.86161; 13602.45; 2.39
GJ 3138    ;2456534.75680; 13600.47; 2.40
GJ 3138    ;2456534.89588; 13602.16; 1.56
GJ 3138    ;2456536.75905; 13594.96; 1.92
GJ 3138    ;2456536.81971; 13595.93; 4.50
GJ 3138    ;2456537.75361; 13597.95; 2.22
GJ 3138    ;2456537.91063; 13595.47; 1.90
GJ 3138    ;2456538.80014; 13595.73; 2.30
GJ 3138    ;2456564.80754; 13601.27; 1.76
GJ 3138    ;2456568.78956; 13600.92; 2.21
GJ 3138    ;2456569.76269; 13602.58; 1.93
GJ 3138    ;2456576.74246; 13599.96; 1.64
GJ 3138    ;2456583.73369; 13601.94; 1.53
GJ 3138    ;2456586.68143; 13600.87; 1.80
GJ 3138    ;2456590.71281; 13597.42; 2.18
GJ 3138    ;2456591.70593; 13597.57; 2.42
GJ 3138    ;2456592.68830; 13600.16; 1.69
GJ 3138    ;2456593.70292; 13602.19; 1.69
GJ 3138    ;2456594.58593; 13607.13; 2.32
GJ 3138    ;2456599.66094; 13604.05; 2.31
GJ 3138    ;2456600.63634; 13604.85; 2.25
GJ 3138    ;2456601.68428; 13600.88; 1.52
GJ 3138    ;2456602.66668; 13595.24; 1.83
GJ 3138    ;2456603.74752; 13597.84; 1.65
GJ 3138    ;2456604.63331; 13600.27; 1.74
GJ 3138    ;2456610.65208; 13598.81; 2.30
GJ 3138    ;2456612.60851; 13601.96; 2.04
GJ 3138    ;2456614.56944; 13601.08; 1.90
GJ 3138    ;2456616.67035; 13601.30; 1.63
GJ 3138    ;2456619.59670; 13594.26; 2.51
GJ 3138    ;2456622.64270; 13600.49; 1.80
