wav,rprs
 1.46984,0.1363260
 1.47096,0.1368809
 1.47208,0.1368098
 1.47320,0.1380470
 1.47432,0.1385443
 1.47544,0.1379150
 1.47656,0.1379421
 1.47768,0.1371612
 1.47880,0.1379576
 1.47992,0.1371984
 1.48104,0.1372117
 1.48216,0.1366611
 1.48328,0.1364948
 1.48440,0.1368346
 1.48552,0.1375494
 1.48664,0.1369263
 1.48776,0.1363080
 1.48888,0.1367101
 1.49000,0.1367097
 1.49112,0.1367188
 1.49224,0.1367160
 1.49336,0.1365340
 1.49448,0.1375708
 1.49560,0.1370097
 1.49672,0.1371400
 1.49784,0.1367781
 1.49896,0.1370223
 1.50008,0.1374428
 1.50120,0.1376523
 1.50232,0.1364029
 1.50344,0.1363427
 1.50456,0.1365266
 1.50568,0.1371176
 1.50680,0.1363533
 1.50792,0.1366334
 1.50904,0.1361507
 1.51016,0.1362995
 1.51128,0.1365112
 1.51240,0.1365570
 1.51352,0.1368179
 1.51464,0.1372042
 1.51576,0.1359659
 1.51688,0.1360653
 1.51800,0.1362968
 1.51912,0.1359941
 1.52024,0.1359704
 1.52136,0.1361499
 1.52248,0.1364349
 1.52360,0.1362267
 1.52472,0.1365088
 1.52584,0.1360391
 1.52696,0.1364266
 1.52808,0.1361358
 1.52920,0.1368919
 1.53032,0.1363729
 1.53144,0.1360768
 1.53256,0.1361922
 1.53368,0.1359340
 1.53480,0.1365606
 1.53592,0.1367185
 1.53704,0.1362553
 1.53816,0.1362529
 1.53928,0.1368192
 1.54040,0.1360887
 1.54152,0.1360165
 1.54264,0.1360799
 1.54376,0.1366661
 1.54488,0.1364510
 1.54600,0.1363232
 1.54712,0.1362899
 1.54824,0.1359593
 1.54936,0.1360515
 1.55048,0.1363855
 1.55160,0.1360929
 1.55272,0.1362334
 1.55384,0.1359053
 1.55496,0.1358087
 1.55608,0.1358092
 1.55720,0.1358812
 1.55832,0.1366987
 1.55944,0.1358068
 1.56056,0.1356832
 1.56168,0.1358181
 1.56280,0.1357957
 1.56392,0.1358124
 1.56504,0.1359666
 1.56616,0.1356772
 1.56728,0.1357169
 1.56840,0.1356940
 1.56952,0.1357216
 1.57064,0.1359292
 1.57176,0.1363665
 1.57288,0.1359941
 1.57400,0.1357782
 1.57512,0.1358079
 1.57624,0.1357761
 1.57736,0.1357853
 1.57848,0.1357464
 1.57960,0.1356585
 1.58072,0.1356792
 1.58184,0.1357549
 1.58296,0.1356792
 1.58408,0.1357272
 1.58520,0.1363696
 1.58632,0.1357804
 1.58744,0.1356121
 1.58856,0.1358875
 1.58968,0.1358945
 1.59080,0.1356885
 1.59192,0.1356056
 1.59304,0.1355920
 1.59416,0.1355947
 1.59528,0.1356071
 1.59640,0.1356300
 1.59752,0.1355942
 1.59864,0.1356151
 1.59976,0.1356779
 1.60088,0.1355608
 1.60200,0.1355851
